lat,lon,Fatalities
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,1
4.8609,31.6178,3
4.8609,31.6178,0
4.8609,31.6178,12
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,2
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,12
4.8609,31.6178,4
4.8609,31.6178,9
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,4
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,3
4.8609,31.6178,0
4.8609,31.6178,34
4.8609,31.6178,33
4.8609,31.6178,0
4.8609,31.6178,33
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,3
4.8609,31.6178,8
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,6
4.8609,31.6178,89
4.8609,31.6178,0
4.8609,31.6178,2
4.8609,31.6178,0
4.8609,31.6178,6
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,2
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,0
4.8609,31.6178,1
4.8609,31.6178,0
4.8609,31.6178,2
4.8609,31.6178,1
4.8609,31.6178,1
4.8677,31.5467,0
4.8677,31.5467,1
4.8677,31.5467,0
4.8677,31.5467,5
4.8677,31.5467,1
4.87,29.43,0
4.8703,31.5834,0
4.8703,31.5834,0
4.8703,31.5834,1
4.8703,31.5834,0
4.8703,31.5834,1
4.8703,31.5834,7
4.8703,31.5834,0
4.8755,7.1488,0
4.8773,47.6159,2
4.8773,47.6159,0
4.8773,47.6159,0
4.8773,47.6159,10
4.8773,47.6159,20
4.8773,47.6159,20
4.8783,33.7172,17
4.8783,33.7172,17
4.8783,33.7172,16
4.8785,8.4862,0
4.8785,8.4862,7
4.88,31.41,0
4.88,31.41,50
4.8813,45.228,0
4.8816,6.8625,0
4.8816,6.8625,1
4.8833,38.0833,0
4.8833,38.0833,0
4.8833,38.0833,0
4.8833,38.0833,0
4.8833,38.0833,0
4.8833,38.0833,0
4.8869,7.3569,0
4.913,7.3194,0
4.9198,6.6751,5
4.9238,29.4626,0
4.9238,29.4626,0
4.9238,29.4626,5
4.9238,29.4626,5
4.9238,29.4626,0
4.9238,29.4626,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,2
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9247,6.2642,0
4.9263,45.2172,1
4.9335,6.949,1
4.9667,8.3333,3
4.9667,8.3333,2
4.9667,8.3333,2
4.9667,8.3333,1
4.9667,8.3333,0
4.9667,8.3333,0
4.9667,8.3333,0
4.9667,8.3333,0
4.9667,8.3333,0
4.9667,8.3333,1
4.9667,8.3333,0
4.9692,6.1097,0
4.97,28.02,0
5.0014,6.8741,0
5.0014,6.8741,3
5.0058,48.2699,8
5.02,29.71,3
5.0333,32.4667,0
5.0333,32.4667,0
5.0333,32.4667,0
5.0333,7.9266,0
5.0333,7.9266,0
5.0333,7.9266,0
5.0333,7.9266,0
5.0333,7.9266,0
5.0333,7.9266,0
5.0362,30.3459,0
5.0475,7.9086,4
5.0475,7.9086,3
5.0475,7.9086,3
5.0623,6.5416,5
5.0631,30.7336,0
5.06667,37.3833,0
5.0706,27.4722,0
5.0706,27.4722,6
5.0706,27.4722,0
5.074,6.6535,19
5.074,6.6535,8
5.0763,6.2641,0
5.0858,6.4709,0
5.0858,6.4709,8
5.0863,45.1581,1
5.1,7.2,1
5.1009,6.8141,2
5.1056,45.5651,1
5.1056,45.5651,1
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,3
5.1066,7.3667,2
5.1066,7.3667,6
5.1066,7.3667,8
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1066,7.3667,0
5.1307,30.9198,0
5.132,8.3395,0
5.1333,47.4333,2
5.1399,6.6655,0
5.1553,7.6653,0
5.1598,7.3224,0
5.1633,6.2126,0
5.1815,7.9342,0
5.1994,45.5252,8
5.1994,45.5252,1
5.1999,31.7722,3
5.1999,31.7722,8
5.1999,31.7722,10
5.1999,31.7722,4
5.1999,31.7722,1
5.1999,31.7722,2
5.1999,31.7722,4
5.1999,31.7722,2
5.1999,31.7722,2
5.2,14.55,0
5.2053,46.5137,1
5.2053,46.5137,1
5.23,30.52,0
5.23,30.52,2
5.23,30.52,10
5.23,30.52,3
5.23,30.52,10
5.23,30.52,0
5.2333,39.1833,0
5.2333,39.1833,0
5.2333,39.1833,0
5.2333,39.1833,0
5.2333,39.1833,0
5.25,37.4833,35
5.25,37.4833,0
5.25,37.4833,0
5.25,37.4833,0
5.25,37.4833,0
5.25,37.4833,3
5.25,37.4833,0
5.25,7.4167,0
5.28333,36.7667,1
5.28333,36.7667,0
5.3083,45.8774,0
5.3083,45.8774,1
5.3083,45.8774,0
5.3128,8.3554,0
5.3128,8.3554,0
5.31667,39.5833,0
5.31667,39.5833,0
5.31667,39.5833,0
5.3328,30.4581,3
5.3329,30.4581,7
5.3333,7.35,3
5.3333,7.35,1
5.3333,7.35,0
5.3384,48.0955,20
5.3435,6.6532,8
5.3435,6.6532,2
5.3435,6.6532,1
5.3435,6.6532,4
5.3435,6.6532,1
5.3435,6.6532,0
5.3435,6.6532,6
5.3435,6.6532,3
5.3435,6.6532,15
5.35,30.3167,0
5.35,30.3167,4
5.35,30.3167,0
5.35,30.3167,0
5.35,30.3167,1
5.35,30.3167,0
5.35,30.3167,0
5.35,30.3167,1
5.35,30.3167,0
5.35,30.3167,0
5.35,30.3167,0
5.3571,7.3877,0
5.3643,5.3237,0
5.3732,6.1107,5
5.3898,7.914,0
5.3932,27.2542,0
5.3932,27.2542,0
5.3991,5.4482,0
5.4018,6.1755,1
5.4333,5.8667,0
5.4333,5.8667,0
5.4333,5.8667,0
5.439,31.747,0
5.444,10.0533,0
5.4527,5.8696,1
5.4527,5.8696,1
5.4527,5.8696,0
5.4527,5.8696,1
5.4527,5.8696,0
5.4527,5.8696,0
5.4527,5.8696,0
5.4527,5.8696,0
5.4531,6.0036,0
5.4616,6.2079,2
5.4616,6.2079,1
5.4616,6.2079,0
5.4616,6.2079,0
5.4616,6.2079,0
5.4616,6.2079,0
5.4678,6.9676,2
5.4685,9.8818,0
5.4741,7.3003,0
5.4808,10.4253,0
5.4832,5.7346,0
5.4832,5.7346,0
5.4832,5.7346,0
5.4832,5.7346,0
5.4832,5.7346,0
5.4832,5.7346,1
5.4832,5.7346,0
5.4832,5.7346,0
5.4832,5.7346,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4833,7.0304,0
5.4842,6.0785,0
5.4859,5.7543,1
5.4899,6.0074,0
5.4899,6.0074,0
5.4899,6.0074,0
5.4899,6.0074,0
5.4899,6.0074,0
5.4899,6.0074,0
5.4899,6.0074,0
5.4899,6.0074,0
5.4899,6.0074,0
5.4972,47.1472,0
5.5143,30.7198,10
5.5143,30.7198,0
5.5143,30.7198,0
5.5143,30.7198,0
5.5143,30.7198,0
5.5143,30.7198,10
5.5147,30.3438,11
5.5147,30.3438,0
5.5147,30.3438,0
5.5147,30.3438,0
5.5147,30.3438,0
5.5147,30.3438,1
5.5167,5.75,0
5.5167,5.75,0
5.5167,5.75,0
5.5167,5.75,0
5.5167,5.75,1
5.5167,5.75,0
5.5167,5.75,0
5.5167,5.75,1
5.5167,5.75,2
5.5167,5.75,0
5.5167,5.75,1
5.5167,5.75,0
5.5167,5.75,0
5.5167,5.75,3
5.5167,5.75,2
5.5167,5.75,0
5.5167,5.75,0
5.5263,7.4896,0
5.5263,7.4896,1
5.5263,7.4896,0
5.5263,7.4896,0
5.5263,7.4896,0
5.5263,7.4896,0
5.5263,7.4896,0
5.5263,7.4896,0
5.5263,7.4896,0
5.5263,7.4896,0
5.5376,46.3867,10
5.5376,46.3867,0
5.5376,46.3867,10
5.5376,46.3867,0
5.5376,46.3867,0
5.5376,46.3867,10
5.5399,6.7255,11
5.5399,6.7255,0
5.5399,6.7255,1
5.5403,10.1046,0
5.5464,6.5281,0
5.5464,6.5281,0
5.5546,5.7862,0
5.5585,6.3909,4
5.5801,5.1792,0
5.5801,5.1792,0
5.5801,5.1792,0
5.5801,5.1792,0
5.5833,7.05,1
5.5945,5.1744,0
5.5945,5.1744,0
5.5945,5.1744,0
5.5945,5.1744,0
5.5945,5.1744,0
5.5945,5.1744,0
5.5945,5.1744,0
5.5945,5.1744,0
5.5945,5.1744,0
5.5945,5.1744,0
5.5989,7.6038,0
5.6261,7.8306,0
5.6325,7.3054,1
5.6325,7.3054,0
5.6333,38.2333,1
5.6333,38.2333,0
5.6333,38.2333,0
5.6333,38.2333,0
5.6333,38.2333,0
5.6333,38.2333,0
5.6333,38.2333,1
5.6333,38.2333,0
5.6333,38.2333,2
5.6333,38.2333,0
5.6333,38.2333,1
5.6609,5.9195,0
5.6708,6.3517,1
5.6833,42.35,9
5.6833,42.35,23
5.6833,42.35,15
5.6833,42.35,4
5.7063,6.4374,0
5.7235,6.6021,0
5.7235,6.6021,0
5.7316,7.5016,5
5.7499,46.5106,0
5.7505,46.5131,10
5.7671,7.1531,0
5.77367,38.9036,1
5.77367,38.9036,3
5.7881,30.0962,0
5.7881,30.0962,0
5.7885,47.4883,0
5.7885,47.4883,8
5.7902,6.1047,2
5.8086,8.0812,1
5.8086,8.0812,1
5.8086,8.0812,2
5.8086,8.0812,0
5.8086,8.0812,0
5.8086,8.0812,0
5.8224,8.1584,3
5.8467,6.1526,0
5.85,42.1,10
5.8648,5.7537,0
5.8772,46.6321,0
5.8772,46.6321,5
5.8772,46.6321,0
5.8772,46.6321,0
5.8772,46.6321,1
5.8772,46.6321,3
5.8828,8.0214,5
5.8828,8.0214,5
5.8931,7.9374,1
5.8931,7.9374,1
5.8931,7.9374,0
5.8938,30.7783,2
5.8941,5.6767,0
5.8941,5.6767,0
5.8941,5.6767,5
5.8958,46.9125,1
5.9039,10.3782,0
5.9088,7.1106,7
5.9203,8.2127,3
5.9203,8.2127,4
5.9203,8.2127,4
5.9231,6.4885,2
5.9251,8.0863,1
5.9319,5.6652,0
5.9332,8.4413,2
5.9332,8.4413,3
5.9333,10.1667,2
5.9333,10.1667,0
5.9333,10.1667,4
5.9333,10.1667,0
5.9333,10.1667,0
5.9333,10.1667,0
5.9333,10.1667,0
5.9333,10.1667,0
5.9529,7.5601,0
5.9529,7.5601,0
5.961,8.7107,2
5.961,8.7107,3
5.961,8.7107,0
5.9812,46.3642,1
6.0011,5.4675,0
6.0035,8.0855,2
6.0118,5.7047,0
6.0158,6.7446,0
6.0167,7.0833,0
6.0167,10.5667,0
6.0199,6.9148,2
6.0199,6.9148,0
6.03333,37.55,0
6.0386,46.4286,1
6.0581,29.9367,0
6.0627,31.6182,0
6.0627,31.6182,0
6.0753,8.329,1
6.0753,8.329,1
6.0753,8.329,1
6.097,6.8184,0
6.1123,31.6979,0
6.1123,31.6979,0
6.11667,38.2,4
6.1454,6.7885,0
6.1454,6.7885,0
6.1454,6.7885,0
6.1454,6.7885,0
6.1454,6.7885,15
6.1454,6.7885,2
6.1457,46.6271,1
6.1457,46.6271,0
6.1457,46.6271,1
6.1457,46.6271,1
6.1457,46.6271,4
6.1457,46.6271,2
6.1457,46.6271,1
6.1457,46.6271,3
6.1457,46.6271,3
6.1457,46.6271,1
6.1457,46.6271,0
6.1457,46.6271,0
6.1457,46.6271,0
6.1457,46.6271,4
6.1464,6.8729,0
6.1478,46.3964,1
6.1478,46.3964,5
6.1478,46.3964,1
6.1478,46.3964,5
6.1478,46.3964,6
6.1478,46.3964,1
6.1478,46.3964,1
6.1478,46.3964,0
6.1478,46.3964,1
6.1478,46.3964,2
6.1478,46.3964,1
6.1478,46.3964,2
6.1478,46.3964,0
6.1478,46.3964,0
6.1478,46.3964,1
6.1478,46.3964,4
6.1478,46.3964,1
6.1516,6.8446,0
6.1516,6.8446,0
6.16667,38.2,4
6.1797,34.4,0
6.1797,34.4,0
6.1797,34.4,0
6.1808,6.2012,1
6.1817,46.5596,1
6.1842,6.9766,1
6.1916,6.4659,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,7
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2006,6.7339,0
6.2101,7.0741,0
6.2101,7.0741,0
6.2101,7.0741,0
6.2101,7.0741,0
6.2101,7.0741,0
6.2101,7.0741,0
6.2144,31.562,0
6.2144,31.562,0
6.2144,31.562,12
6.2144,31.562,0
6.2144,31.562,0
6.2144,31.562,1
6.2144,31.562,0
6.2144,31.562,20
6.2144,31.562,2
6.2144,31.562,0
6.2144,31.562,0
6.2144,31.562,0
6.2144,31.562,1
6.2144,31.562,2
6.2144,31.562,2
6.25,30.2167,2
6.2517,8.1121,0
6.2517,8.1121,0
6.2667,5.6167,0
6.3031,7.4836,0
6.3079,7.5519,2
6.308,49.0769,20
6.3163,8.1169,0
6.3163,8.1169,0
6.3163,8.1169,19
6.3163,8.1169,0
6.3163,8.1169,0
6.3163,8.1169,0
6.3163,8.1169,0
6.31667,38.2667,4
6.3267,7.6539,1
6.3333,13.5333,1
6.3333,13.5333,0
6.3333,40.5,0
6.3333,40.5,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,1
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.335,5.6275,0
6.3596,48.6282,0
6.36667,38.6167,0
6.36667,38.6167,0
6.3845,5.611,0
6.4095,4.0915,0
6.4095,4.0915,0
6.4095,4.0915,0
6.4145,4.5269,0
6.415,4.1681,10
6.41667,38.3167,1
6.41667,38.3167,11
6.41667,38.3167,0
6.41667,39.85,2
6.41667,38.3167,0
6.41667,38.3167,1
6.4167,39.75,0
6.4167,39.75,1
6.4167,39.75,18
6.4167,39.75,10
6.4167,39.75,0
6.4167,39.75,0
6.41746,35.4739,1
6.4264,46.7055,0
6.4264,46.7055,1
6.4281,3.422,0
6.4281,3.422,0
6.4281,3.422,0
6.4426,7.5022,0
6.4426,7.5022,0
6.4426,7.5022,1
6.4426,7.5022,0
6.4426,7.5022,0
6.4426,7.5022,0
6.4426,7.5022,0
6.4426,7.5022,0
6.4426,7.5022,0
6.4426,7.5022,0
6.4426,7.5022,0
6.4431,3.3075,0
6.4434,31.5451,1
6.4434,31.5451,0
6.4434,31.5451,2
6.4437,3.2522,1
6.4456,3.3592,1
6.4456,3.3592,0
6.4456,3.3592,0
6.4456,3.3592,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,1
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,1
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4531,3.3958,0
6.4538,3.2059,1
6.4538,3.2059,0
6.4538,3.2059,1
6.4538,3.2059,2
6.4538,3.2059,0
6.4538,3.2059,0
6.4602,7.522,0
6.4613,3.3696,0
6.4613,3.3696,0
6.4654,7.9675,1
6.4757,5.9048,0
6.4798,46.9454,1
6.487,3.8928,0
6.497,48.7833,11
6.497,48.7833,0
6.497,48.7833,0
6.4979,3.3829,0
6.4979,3.3829,0
6.4979,3.3829,0
6.4979,3.3829,0
6.4979,3.3829,0
6.4979,3.3829,0
6.4979,3.3829,0
6.5,13.5,0
6.5048,4.7839,0
6.5053,3.1031,0
6.50611,43.4922,3
6.51,29.62,0
6.5144,3.3584,0
6.5167,43.5,7
6.5167,43.5,25
6.5203,3.3538,0
6.521,3.363,0
6.5211,3.3017,0
6.5259,4.6375,1
6.5263,3.3571,0
6.5263,3.3571,0
6.5263,3.3571,0
6.5292,3.3217,0
6.5476,9.224,0
6.55,3.25,0
6.55,3.25,0
6.55,3.25,0
6.55,3.25,0
6.55,3.25,0
6.55,3.25,10
6.55,3.25,0
6.55,3.25,0
6.5551,3.4736,0
6.5582,3.3466,1
6.5711,3.3717,0
6.58,29.83,4
6.5833,8.05,3
6.5833,3.3333,0
6.5833,3.9833,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,3
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.5942,3.3375,0
6.60008,40.4833,9
6.60008,40.4833,12
6.60008,40.4833,15
6.60008,40.4833,12
6.601,3.409,6
6.601,3.409,0
6.601,3.409,4
6.6053,3.4761,0
6.6096,3.3566,0
6.6096,3.3566,0
6.6096,3.3566,0
6.6096,3.3566,0
6.6108,3.2961,0
6.6143,3.3244,1
6.6143,3.3244,0
6.6143,3.3244,2
6.6155,3.5087,4
6.6155,3.5087,1
6.6155,3.5087,0
6.6155,3.5087,0
6.6155,3.5087,0
6.6155,3.5087,1
6.6155,3.5087,0
6.62,29.95,4
6.62,29.95,1
6.6413,3.7554,0
6.6433,3.7123,3
6.6439,3.3264,0
6.65,8.45,0
6.6594,3.2986,4
6.6596,3.6187,1
6.6667,3.4667,0
6.675,3.2708,1
6.675,3.2708,10
6.6857,46.8638,2
6.6955,3.5117,0
6.6955,3.5117,60
6.6975,3.4157,0
6.6976,29.8147,0
6.7,41.1667,1
6.7,41.1667,7
6.7,41.1667,2
6.7167,47,3
6.7167,47,2
6.7246,29.7591,4
6.7327,5.3899,0
6.7337,6.2187,0
6.73797,38.7859,0
6.73797,38.7859,3
6.73797,38.7859,0
6.73797,38.7859,1
6.73797,38.7859,0
6.74,44.2781,6
6.74,44.2781,6
6.74,44.2781,0
6.74,44.2781,3
6.7421,6.139,0
6.7424,3.4219,4
6.7424,3.4219,5
6.7424,3.4219,0
6.7455,29.1818,0
6.7457,4.8775,0
6.7489,31.4154,28
6.7489,31.4154,2
6.7489,31.4154,0
6.7489,31.4154,0
6.7489,31.4154,1
6.763,47.4255,0
6.7662,47.4279,0
6.7662,47.4279,3
6.7662,47.4279,5
6.7662,47.4279,7
6.7662,47.4279,15
6.7662,47.4279,0
6.7662,47.4279,0
6.7662,47.4279,0
6.7662,47.4279,7
6.7662,47.4279,1
6.7662,47.4279,2
6.7662,47.4279,0
6.7692,47.4306,3
6.7692,47.4306,0
6.7692,47.4306,7
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,25
6.7692,47.4306,1
6.7692,47.4306,33
6.7692,47.4306,5
6.7692,47.4306,10
6.7692,47.4306,7
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,1
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,1
6.7692,47.4306,0
6.7692,47.4306,6
6.7692,47.4306,10
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,1
6.7692,47.4306,1
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,27
6.7692,47.4306,1
6.7692,47.4306,0
6.7692,47.4306,1
6.7692,47.4306,1
6.7692,47.4306,1
6.7692,47.4306,1
6.7692,47.4306,8
6.7692,47.4306,0
6.7692,47.4306,1
6.7692,47.4306,2
6.7692,47.4306,1
6.7692,47.4306,1
6.7692,47.4306,1
6.7692,47.4306,1
6.7692,47.4306,0
6.7692,47.4306,2
6.7692,47.4306,2
6.7692,47.4306,1
6.7692,47.4306,6
6.7692,47.4306,0
6.7692,47.4306,11
6.7692,47.4306,0
6.7692,47.4306,0
6.7692,47.4306,22
6.7692,47.4306,1
6.7692,47.4306,0
6.7692,47.4306,1
6.77,47.63,0
6.786,46.8975,1
6.7892,4.8664,0
6.7918,7.985,4
6.7943,33.1297,0
6.7943,33.1297,0
6.7943,33.1297,0
6.7943,33.1297,5
6.7943,33.1297,10
6.7943,33.1297,10
6.7943,33.1297,10
6.7943,33.1297,10
6.7943,33.1297,0
6.7943,33.1297,0
6.8,42.6806,4
6.8,4,15
6.8,7.1467,0
6.8,7.1467,48
6.8161,3.9159,0
6.8187,29.6995,0
6.8187,29.6995,0
6.8187,29.6995,2
6.8187,29.6995,8
6.8187,29.6995,0
6.8187,29.6995,2
6.8187,29.6995,1
6.8187,29.6995,0
6.8187,29.6995,2
6.8187,29.6995,1
6.8362,7.2349,2
6.84,31.32,1
6.8432,3.6478,10
6.8476,47.5447,15
6.8476,47.5447,9
6.8476,47.5447,1
6.8476,47.5447,1
6.8476,47.5447,0
6.8481,47.8653,15
6.8498,5.7784,0
6.8561,7.3927,1
6.8561,7.3927,1
6.8561,7.3927,0
6.8561,7.3927,0
6.8561,7.3927,0
6.88,29.42,15
6.8879,9.2355,0
6.9,13.05,2
6.9218,29.4773,5
6.9218,29.4773,4
6.9333,40.15,1
6.9392,47.4842,2
6.9447,49.3265,0
6.9447,49.3265,10
6.9447,49.3265,0
6.9486,3.5051,0
6.9523,47.6238,0
6.96,31.42,0
6.9667,2.9833,3
6.9764,29.383,1
6.98,29.11,3
6.98,29.11,2
6.9833,35.5833,0
6.9833,35.5833,1
6.98333,40.5,17
6.98333,39.1833,0
6.98333,39.1833,0
6.98333,39.1833,2
6.98333,39.1833,4
6.98333,39.1833,1
6.98333,39.1833,0
6.98333,40.5,2
6.98333,39.1833,0
6.98333,39.1833,1
6.98333,39.1833,1
6.98333,40.5,0
6.98333,39.1833,0
6.98333,39.1833,0
6.98333,40.5,0
6.98333,39.1833,0
7,39.4,0
7,39.4,0
7,39.4,0
7,39.4,18
7,39.4,0
7,39.4,0
7,39.4,1
7,39.4,2
7.0033,29.9722,0
7.0033,29.9722,0
7.03,30.09,8
7.0314,47.017,1
7.0317,29.2472,1
7.0317,29.2472,2
7.0317,29.2472,14
7.0317,29.2472,15
7.0325,49.3838,0
7.0336,7.8134,3
7.0336,7.8134,3
7.05,38.4667,0
7.05,38.4667,0
7.0613,9.0282,60
7.06205,38.4763,1
7.06361,45.4111,15
7.0661,47.8714,1
7.07726,38.7871,0
7.07726,38.7871,0
7.07726,38.7871,4
7.07726,38.7871,0
7.07726,38.7871,0
7.07726,38.7871,0
7.07726,38.7871,12
7.07726,38.7871,5
7.07726,38.7871,0
7.07726,38.7871,0
7.08333,40.2,0
7.0919,6.2963,0
7.0932,4.8353,0
7.0932,4.8353,0
7.0932,4.8353,0
7.0932,4.8353,0
7.0958,48.1601,2
7.1,39.2,0
7.1,39.2,0
7.1,39.2,0
7.1,39.2,14
7.1,39.2,15
7.1,39.7833,3
7.1,39.2,1
7.1,39.2,0
7.1,39.2,0
7.1,39.2,0
7.1,39.2,0
7.1,39.2,0
7.1,39.2,0
7.1,39.2,0
7.1,39.2,0
7.1,39.2,1
7.106,6.6966,0
7.106,6.6966,2
7.106,6.6966,1
7.11667,38.6333,1
7.11667,38.6333,0
7.11984,40.007,12
7.11984,40.007,0
7.11984,40.007,0
7.11984,40.007,0
7.11984,40.007,3
7.11984,40.007,5
7.11984,40.007,0
7.11984,40.007,2
7.11984,40.007,1
7.11984,40.007,0
7.1273,9.0198,0
7.13,27.89,0
7.13,27.89,10
7.13,27.89,2
7.13333,40.7,0
7.13333,40.7,0
7.13333,40.7,0
7.13333,40.7,0
7.13333,40.7,0
7.135,47.6125,1
7.15,3.35,0
7.15,3.35,0
7.15,3.35,1
7.15,3.35,0
7.15,3.35,0
7.15,3.35,0
7.15,3.35,0
7.15,3.35,0
7.15,3.35,0
7.15,38.0833,0
7.15,3.35,0
7.1551,31.3545,2
7.1633,31.4059,7
7.1633,31.4059,1
7.1633,31.4059,3
7.1633,31.4059,0
7.1633,31.4059,3
7.1633,31.4059,1
7.1633,31.4059,1
7.1633,31.4059,1
7.1633,31.4059,5
7.1633,31.4059,0
7.1633,31.4059,0
7.1633,31.4059,1
7.1633,31.4059,0
7.1633,31.4059,0
7.1633,31.4059,6
7.1667,48.6,1
7.1694,9.2847,1
7.1694,9.2847,12
7.1694,9.2847,12
7.1783,34.0967,1
7.1783,34.0967,0
7.1783,34.0967,0
7.1783,34.0967,0
7.1783,34.0967,1
7.1783,34.0967,2
7.1783,34.0967,3
7.1783,34.0967,0
7.1865,47.2426,1
7.187,3.341,0
7.1891,27.9346,1
7.19,47.53,0
7.19,47.53,0
7.1962,5.5868,1
7.1962,5.5868,0
7.1962,5.5868,0
7.1962,5.5868,0
7.1962,5.5868,0
7.1993,5.2738,1
7.2,38.6,1
7.2,38.6,172
7.2,38.6,28
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,1
7.2,38.6,0
7.2,38.6,0
7.2,38.6,1
7.2,38.6,1
7.2,38.6,17
7.2,39.6333,0
7.2,39.4333,0
7.2,38.6,0
7.2,39.4333,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,4
7.2,38.6,2
